album_name_live,track_name_studio,artist_name_studio,track_id.x,track_id.y,track_key
Hampton Comes Alive,Wading in the Velvet Sea,Phish,3WmN0R4loh6ft6B2guDyat,4q4ZaIe0DQag5YCTvdA0PB,3WmN0R4loh6ft6B2guDyat4q4ZaIe0DQag5YCTvdA0PB
"LivePhish, Vol. 6 11/27/98 (The Centrum, Worcester, MA)",Wading in the Velvet Sea,Phish,3WmN0R4loh6ft6B2guDyat,1cIqJvhcObCVFINGlsroTN,3WmN0R4loh6ft6B2guDyat1cIqJvhcObCVFINGlsroTN
"Phish: 12/30/2015 Madison Square Garden, New York, NY",Waiting All Night,Phish,3WY0l1klyyhpPw4MDosyRH,6Nn74LbI9LzxgHci3rDQ6w,3WY0l1klyyhpPw4MDosyRH6Nn74LbI9LzxgHci3rDQ6w
"Phish: 12/30/2015 Madison Square Garden, New York, NY",Waiting All Night,Phish,2JQ5nkcxB6fipBIX0eAzGU,6Nn74LbI9LzxgHci3rDQ6w,2JQ5nkcxB6fipBIX0eAzGU6Nn74LbI9LzxgHci3rDQ6w
"Live Phish: 10/30/10, Boardwalk Hall, Atlantic City, NJ",Walk Away,Phish,1WJBZ1imWH0htikPnrl6bQ,4oYwQPyB8Z14x6OoToRyVq,1WJBZ1imWH0htikPnrl6bQ4oYwQPyB8Z14x6OoToRyVq
"LivePhish, Vol. 18 5/7/94 (The Bomb Factory, Dallas, TX)",Walk Away,Phish,1WJBZ1imWH0htikPnrl6bQ,4W9xm5JIqM0IaTjvZIKxIW,1WJBZ1imWH0htikPnrl6bQ4W9xm5JIqM0IaTjvZIKxIW
"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",Walk Away,Phish,1WJBZ1imWH0htikPnrl6bQ,4Of7OZ4ZSLZR0nGprYDSFF,1WJBZ1imWH0htikPnrl6bQ4Of7OZ4ZSLZR0nGprYDSFF
"LivePhish, Vol. 5 7/8/00 (Alpine Valley Music Theater, East Troy, WI)",Walk Away,Phish,1WJBZ1imWH0htikPnrl6bQ,1wsWCi3LJBsfSpdp1phoNJ,1WJBZ1imWH0htikPnrl6bQ1wsWCi3LJBsfSpdp1phoNJ
"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",Walk Away,Phish,1WJBZ1imWH0htikPnrl6bQ,0G7SSXSRuybT7zsN84OGJD,1WJBZ1imWH0htikPnrl6bQ0G7SSXSRuybT7zsN84OGJD
"Live Phish: 10/26/10 Verizon Wireless Arena, Manchester, NH",Walls of the Cave,Phish,4woOgga4VlB4igYS9jhaTp,4BWo0W6mgYA0rGEhYGGTtW,4woOgga4VlB4igYS9jhaTp4BWo0W6mgYA0rGEhYGGTtW
"Live Phish: 8/13/10 Verizon Wireless Music Center, Noblesville, IN",Walls of the Cave,Phish,4woOgga4VlB4igYS9jhaTp,4LfeL23uCVVHRI8W3bAlWk,4woOgga4VlB4igYS9jhaTp4LfeL23uCVVHRI8W3bAlWk
"LivePhish 2/28/03 (Nassau Coliseum, Uniondale, NY)",Walls of the Cave,Phish,4woOgga4VlB4igYS9jhaTp,0R9AXI8FJWFpnUzIQsVlJk,4woOgga4VlB4igYS9jhaTp0R9AXI8FJWFpnUzIQsVlJk
"LivePhish 7/15/03 (USANA Amphitheatre, West Valley City, UT)",Walls of the Cave,Phish,4woOgga4VlB4igYS9jhaTp,239WkFrhwNJ9czS1CRyXl9,4woOgga4VlB4igYS9jhaTp239WkFrhwNJ9czS1CRyXl9
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Waste,Phish,1590B23fwkH44BLn6aZw5N,1CiX6XjYpyb2P4VHnRz7Ay,1590B23fwkH44BLn6aZw5N1CiX6XjYpyb2P4VHnRz7Ay
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Waste,Phish,6dKntZwVJx0QLX6IM19gC7,1CiX6XjYpyb2P4VHnRz7Ay,6dKntZwVJx0QLX6IM19gC71CiX6XjYpyb2P4VHnRz7Ay
LivePhish 04/02/98,Waste,Phish,1590B23fwkH44BLn6aZw5N,7H0wSQQhE38Yp2BWBMNTh4,1590B23fwkH44BLn6aZw5N7H0wSQQhE38Yp2BWBMNTh4
LivePhish 04/02/98,Waste,Phish,6dKntZwVJx0QLX6IM19gC7,7H0wSQQhE38Yp2BWBMNTh4,6dKntZwVJx0QLX6IM19gC77H0wSQQhE38Yp2BWBMNTh4
"LivePhish, Vol. 12 8/13/96 (Deer Creek Music Center, Noblesville, IN)",Waste,Phish,1590B23fwkH44BLn6aZw5N,6CV0QiQzSsV4YNQKhM5SFp,1590B23fwkH44BLn6aZw5N6CV0QiQzSsV4YNQKhM5SFp
"LivePhish, Vol. 12 8/13/96 (Deer Creek Music Center, Noblesville, IN)",Waste,Phish,6dKntZwVJx0QLX6IM19gC7,6CV0QiQzSsV4YNQKhM5SFp,6dKntZwVJx0QLX6IM19gC76CV0QiQzSsV4YNQKhM5SFp
"LivePhish 12/30/97 Madison Square Garden, New York, NY",Water In The Sky,Phish,1zqDvG6gs65Gl7LRUrZu80,1Y2Gwqw6nmke6dHL4307mx,1zqDvG6gs65Gl7LRUrZu801Y2Gwqw6nmke6dHL4307mx
"LivePhish 12/30/97 Madison Square Garden, New York, NY",Water In The Sky,Phish,63H2T0glfR9BJOEU9NTUkA,1Y2Gwqw6nmke6dHL4307mx,63H2T0glfR9BJOEU9NTUkA1Y2Gwqw6nmke6dHL4307mx
"LivePhish 12/30/97 Madison Square Garden, New York, NY",Water In The Sky,Phish,0zPMccKQapHZsPiUrKBnbI,1Y2Gwqw6nmke6dHL4307mx,0zPMccKQapHZsPiUrKBnbI1Y2Gwqw6nmke6dHL4307mx
"LivePhish 12/30/97 Madison Square Garden, New York, NY",Water In The Sky,Phish,3iVVUrFpCbFO7xhbr7uZ2y,1Y2Gwqw6nmke6dHL4307mx,3iVVUrFpCbFO7xhbr7uZ2y1Y2Gwqw6nmke6dHL4307mx
"LivePhish, Vol. 17 7/15/98 (Portland Meadows, Portland, OR)",Water In The Sky,Phish,1zqDvG6gs65Gl7LRUrZu80,2v79r7BWtK2jMYzQdz9r6N,1zqDvG6gs65Gl7LRUrZu802v79r7BWtK2jMYzQdz9r6N
"LivePhish, Vol. 17 7/15/98 (Portland Meadows, Portland, OR)",Water In The Sky,Phish,63H2T0glfR9BJOEU9NTUkA,2v79r7BWtK2jMYzQdz9r6N,63H2T0glfR9BJOEU9NTUkA2v79r7BWtK2jMYzQdz9r6N
"LivePhish, Vol. 17 7/15/98 (Portland Meadows, Portland, OR)",Water In The Sky,Phish,0zPMccKQapHZsPiUrKBnbI,2v79r7BWtK2jMYzQdz9r6N,0zPMccKQapHZsPiUrKBnbI2v79r7BWtK2jMYzQdz9r6N
"LivePhish, Vol. 17 7/15/98 (Portland Meadows, Portland, OR)",Water In The Sky,Phish,3iVVUrFpCbFO7xhbr7uZ2y,2v79r7BWtK2jMYzQdz9r6N,3iVVUrFpCbFO7xhbr7uZ2y2v79r7BWtK2jMYzQdz9r6N
"LivePhish, Vol. 8 7/10/99 (E Centre, Camden, NJ)",Water In The Sky,Phish,1zqDvG6gs65Gl7LRUrZu80,559DYuxO9AKCPC67SvP8nF,1zqDvG6gs65Gl7LRUrZu80559DYuxO9AKCPC67SvP8nF
"LivePhish, Vol. 8 7/10/99 (E Centre, Camden, NJ)",Water In The Sky,Phish,63H2T0glfR9BJOEU9NTUkA,559DYuxO9AKCPC67SvP8nF,63H2T0glfR9BJOEU9NTUkA559DYuxO9AKCPC67SvP8nF
"LivePhish, Vol. 8 7/10/99 (E Centre, Camden, NJ)",Water In The Sky,Phish,0zPMccKQapHZsPiUrKBnbI,559DYuxO9AKCPC67SvP8nF,0zPMccKQapHZsPiUrKBnbI559DYuxO9AKCPC67SvP8nF
"LivePhish, Vol. 8 7/10/99 (E Centre, Camden, NJ)",Water In The Sky,Phish,3iVVUrFpCbFO7xhbr7uZ2y,559DYuxO9AKCPC67SvP8nF,3iVVUrFpCbFO7xhbr7uZ2y559DYuxO9AKCPC67SvP8nF
"LivePhish 12/30/97 Madison Square Garden, New York, NY",Water in the Sky,Phish,21t0M7q4VA7LKIJNJUOwYC,1Y2Gwqw6nmke6dHL4307mx,21t0M7q4VA7LKIJNJUOwYC1Y2Gwqw6nmke6dHL4307mx
"LivePhish, Vol. 17 7/15/98 (Portland Meadows, Portland, OR)",Water in the Sky,Phish,21t0M7q4VA7LKIJNJUOwYC,2v79r7BWtK2jMYzQdz9r6N,21t0M7q4VA7LKIJNJUOwYC2v79r7BWtK2jMYzQdz9r6N
"LivePhish, Vol. 8 7/10/99 (E Centre, Camden, NJ)",Water in the Sky,Phish,21t0M7q4VA7LKIJNJUOwYC,559DYuxO9AKCPC67SvP8nF,21t0M7q4VA7LKIJNJUOwYC559DYuxO9AKCPC67SvP8nF
"Phish: 12/30/2015 Madison Square Garden, New York, NY",Waves,Phish,64oy8P1TGrIzMlSiUFiliX,28u5CQd9XSutqgtSJvmBjT,64oy8P1TGrIzMlSiUFiliX28u5CQd9XSutqgtSJvmBjT
Hampton Comes Alive,Weekapaug Groove,Phish,6XzG71XKyywBgBXT0KfvKO,4gL84gKYdLT1Fna27QYZ83,6XzG71XKyywBgBXT0KfvKO4gL84gKYdLT1Fna27QYZ83
Hampton Comes Alive,Weekapaug Groove,Phish,0c33KBv3mlnuerzKK4A2t5,4gL84gKYdLT1Fna27QYZ83,0c33KBv3mlnuerzKK4A2t54gL84gKYdLT1Fna27QYZ83
Hampton Comes Alive,Weekapaug Groove,Phish,3YsBY9aUAlqNKuze7RSQtG,4gL84gKYdLT1Fna27QYZ83,3YsBY9aUAlqNKuze7RSQtG4gL84gKYdLT1Fna27QYZ83
Hampton Comes Alive,Weekapaug Groove,Phish,68e4lqvY8t8rO4tFFQLkVB,4gL84gKYdLT1Fna27QYZ83,68e4lqvY8t8rO4tFFQLkVB4gL84gKYdLT1Fna27QYZ83
Hampton Comes Alive,Weekapaug Groove,Phish,2bK4PNFcSQSBt3jVhroE8e,4gL84gKYdLT1Fna27QYZ83,2bK4PNFcSQSBt3jVhroE8e4gL84gKYdLT1Fna27QYZ83
Hampton Comes Alive,Weekapaug Groove,Phish,6WzT3hL6w1cfiXsZViibSq,4gL84gKYdLT1Fna27QYZ83,6WzT3hL6w1cfiXsZViibSq4gL84gKYdLT1Fna27QYZ83
Hampton Comes Alive,Weekapaug Groove,Phish,73bYKfLynimEWR6v9iSyOw,4gL84gKYdLT1Fna27QYZ83,73bYKfLynimEWR6v9iSyOw4gL84gKYdLT1Fna27QYZ83
Hampton Comes Alive,Weekapaug Groove,Phish,2hug0YRaKgQ9ayfmTvixcc,4gL84gKYdLT1Fna27QYZ83,2hug0YRaKgQ9ayfmTvixcc4gL84gKYdLT1Fna27QYZ83
Hampton Comes Alive,Weekapaug Groove,Phish,60ppXb2fYgLqOCgGot1kpL,4gL84gKYdLT1Fna27QYZ83,60ppXb2fYgLqOCgGot1kpL4gL84gKYdLT1Fna27QYZ83
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Weekapaug Groove,Phish,6XzG71XKyywBgBXT0KfvKO,2XIMgz5pJMjkFbXvDSAX9g,6XzG71XKyywBgBXT0KfvKO2XIMgz5pJMjkFbXvDSAX9g
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Weekapaug Groove,Phish,0c33KBv3mlnuerzKK4A2t5,2XIMgz5pJMjkFbXvDSAX9g,0c33KBv3mlnuerzKK4A2t52XIMgz5pJMjkFbXvDSAX9g
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Weekapaug Groove,Phish,3YsBY9aUAlqNKuze7RSQtG,2XIMgz5pJMjkFbXvDSAX9g,3YsBY9aUAlqNKuze7RSQtG2XIMgz5pJMjkFbXvDSAX9g
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Weekapaug Groove,Phish,68e4lqvY8t8rO4tFFQLkVB,2XIMgz5pJMjkFbXvDSAX9g,68e4lqvY8t8rO4tFFQLkVB2XIMgz5pJMjkFbXvDSAX9g
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Weekapaug Groove,Phish,2bK4PNFcSQSBt3jVhroE8e,2XIMgz5pJMjkFbXvDSAX9g,2bK4PNFcSQSBt3jVhroE8e2XIMgz5pJMjkFbXvDSAX9g
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Weekapaug Groove,Phish,6WzT3hL6w1cfiXsZViibSq,2XIMgz5pJMjkFbXvDSAX9g,6WzT3hL6w1cfiXsZViibSq2XIMgz5pJMjkFbXvDSAX9g
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Weekapaug Groove,Phish,73bYKfLynimEWR6v9iSyOw,2XIMgz5pJMjkFbXvDSAX9g,73bYKfLynimEWR6v9iSyOw2XIMgz5pJMjkFbXvDSAX9g
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Weekapaug Groove,Phish,2hug0YRaKgQ9ayfmTvixcc,2XIMgz5pJMjkFbXvDSAX9g,2hug0YRaKgQ9ayfmTvixcc2XIMgz5pJMjkFbXvDSAX9g
"Live Phish: 7/4/10 Verizon Wireless At Encore Park, Alpharetta, GA",Weekapaug Groove,Phish,60ppXb2fYgLqOCgGot1kpL,2XIMgz5pJMjkFbXvDSAX9g,60ppXb2fYgLqOCgGot1kpL2XIMgz5pJMjkFbXvDSAX9g
"Live Phish: 8/6/10 Greek Theatre, Berkeley, CA",Weekapaug Groove,Phish,6XzG71XKyywBgBXT0KfvKO,54aC3QxpFYmHfWDj3EJvYR,6XzG71XKyywBgBXT0KfvKO54aC3QxpFYmHfWDj3EJvYR
"Live Phish: 8/6/10 Greek Theatre, Berkeley, CA",Weekapaug Groove,Phish,0c33KBv3mlnuerzKK4A2t5,54aC3QxpFYmHfWDj3EJvYR,0c33KBv3mlnuerzKK4A2t554aC3QxpFYmHfWDj3EJvYR
"Live Phish: 8/6/10 Greek Theatre, Berkeley, CA",Weekapaug Groove,Phish,3YsBY9aUAlqNKuze7RSQtG,54aC3QxpFYmHfWDj3EJvYR,3YsBY9aUAlqNKuze7RSQtG54aC3QxpFYmHfWDj3EJvYR
"Live Phish: 8/6/10 Greek Theatre, Berkeley, CA",Weekapaug Groove,Phish,68e4lqvY8t8rO4tFFQLkVB,54aC3QxpFYmHfWDj3EJvYR,68e4lqvY8t8rO4tFFQLkVB54aC3QxpFYmHfWDj3EJvYR
"Live Phish: 8/6/10 Greek Theatre, Berkeley, CA",Weekapaug Groove,Phish,2bK4PNFcSQSBt3jVhroE8e,54aC3QxpFYmHfWDj3EJvYR,2bK4PNFcSQSBt3jVhroE8e54aC3QxpFYmHfWDj3EJvYR
"Live Phish: 8/6/10 Greek Theatre, Berkeley, CA",Weekapaug Groove,Phish,6WzT3hL6w1cfiXsZViibSq,54aC3QxpFYmHfWDj3EJvYR,6WzT3hL6w1cfiXsZViibSq54aC3QxpFYmHfWDj3EJvYR
"Live Phish: 8/6/10 Greek Theatre, Berkeley, CA",Weekapaug Groove,Phish,73bYKfLynimEWR6v9iSyOw,54aC3QxpFYmHfWDj3EJvYR,73bYKfLynimEWR6v9iSyOw54aC3QxpFYmHfWDj3EJvYR
"Live Phish: 8/6/10 Greek Theatre, Berkeley, CA",Weekapaug Groove,Phish,2hug0YRaKgQ9ayfmTvixcc,54aC3QxpFYmHfWDj3EJvYR,2hug0YRaKgQ9ayfmTvixcc54aC3QxpFYmHfWDj3EJvYR
"Live Phish: 8/6/10 Greek Theatre, Berkeley, CA",Weekapaug Groove,Phish,60ppXb2fYgLqOCgGot1kpL,54aC3QxpFYmHfWDj3EJvYR,60ppXb2fYgLqOCgGot1kpL54aC3QxpFYmHfWDj3EJvYR
Live at Madison Square Garden New Year's Eve 1995,Weekapaug Groove,Phish,6XzG71XKyywBgBXT0KfvKO,2OK1lq21DyvUwRzA88uuoQ,6XzG71XKyywBgBXT0KfvKO2OK1lq21DyvUwRzA88uuoQ
Live at Madison Square Garden New Year's Eve 1995,Weekapaug Groove,Phish,0c33KBv3mlnuerzKK4A2t5,2OK1lq21DyvUwRzA88uuoQ,0c33KBv3mlnuerzKK4A2t52OK1lq21DyvUwRzA88uuoQ
Live at Madison Square Garden New Year's Eve 1995,Weekapaug Groove,Phish,3YsBY9aUAlqNKuze7RSQtG,2OK1lq21DyvUwRzA88uuoQ,3YsBY9aUAlqNKuze7RSQtG2OK1lq21DyvUwRzA88uuoQ
Live at Madison Square Garden New Year's Eve 1995,Weekapaug Groove,Phish,68e4lqvY8t8rO4tFFQLkVB,2OK1lq21DyvUwRzA88uuoQ,68e4lqvY8t8rO4tFFQLkVB2OK1lq21DyvUwRzA88uuoQ
Live at Madison Square Garden New Year's Eve 1995,Weekapaug Groove,Phish,2bK4PNFcSQSBt3jVhroE8e,2OK1lq21DyvUwRzA88uuoQ,2bK4PNFcSQSBt3jVhroE8e2OK1lq21DyvUwRzA88uuoQ
Live at Madison Square Garden New Year's Eve 1995,Weekapaug Groove,Phish,6WzT3hL6w1cfiXsZViibSq,2OK1lq21DyvUwRzA88uuoQ,6WzT3hL6w1cfiXsZViibSq2OK1lq21DyvUwRzA88uuoQ
Live at Madison Square Garden New Year's Eve 1995,Weekapaug Groove,Phish,73bYKfLynimEWR6v9iSyOw,2OK1lq21DyvUwRzA88uuoQ,73bYKfLynimEWR6v9iSyOw2OK1lq21DyvUwRzA88uuoQ
Live at Madison Square Garden New Year's Eve 1995,Weekapaug Groove,Phish,2hug0YRaKgQ9ayfmTvixcc,2OK1lq21DyvUwRzA88uuoQ,2hug0YRaKgQ9ayfmTvixcc2OK1lq21DyvUwRzA88uuoQ
Live at Madison Square Garden New Year's Eve 1995,Weekapaug Groove,Phish,60ppXb2fYgLqOCgGot1kpL,2OK1lq21DyvUwRzA88uuoQ,60ppXb2fYgLqOCgGot1kpL2OK1lq21DyvUwRzA88uuoQ
LivePhish 04/03/98,Weekapaug Groove,Phish,6XzG71XKyywBgBXT0KfvKO,7CjuboegqQx6KPmaF1eXZm,6XzG71XKyywBgBXT0KfvKO7CjuboegqQx6KPmaF1eXZm
LivePhish 04/03/98,Weekapaug Groove,Phish,0c33KBv3mlnuerzKK4A2t5,7CjuboegqQx6KPmaF1eXZm,0c33KBv3mlnuerzKK4A2t57CjuboegqQx6KPmaF1eXZm
LivePhish 04/03/98,Weekapaug Groove,Phish,3YsBY9aUAlqNKuze7RSQtG,7CjuboegqQx6KPmaF1eXZm,3YsBY9aUAlqNKuze7RSQtG7CjuboegqQx6KPmaF1eXZm
LivePhish 04/03/98,Weekapaug Groove,Phish,68e4lqvY8t8rO4tFFQLkVB,7CjuboegqQx6KPmaF1eXZm,68e4lqvY8t8rO4tFFQLkVB7CjuboegqQx6KPmaF1eXZm
LivePhish 04/03/98,Weekapaug Groove,Phish,2bK4PNFcSQSBt3jVhroE8e,7CjuboegqQx6KPmaF1eXZm,2bK4PNFcSQSBt3jVhroE8e7CjuboegqQx6KPmaF1eXZm
LivePhish 04/03/98,Weekapaug Groove,Phish,6WzT3hL6w1cfiXsZViibSq,7CjuboegqQx6KPmaF1eXZm,6WzT3hL6w1cfiXsZViibSq7CjuboegqQx6KPmaF1eXZm
LivePhish 04/03/98,Weekapaug Groove,Phish,73bYKfLynimEWR6v9iSyOw,7CjuboegqQx6KPmaF1eXZm,73bYKfLynimEWR6v9iSyOw7CjuboegqQx6KPmaF1eXZm
LivePhish 04/03/98,Weekapaug Groove,Phish,2hug0YRaKgQ9ayfmTvixcc,7CjuboegqQx6KPmaF1eXZm,2hug0YRaKgQ9ayfmTvixcc7CjuboegqQx6KPmaF1eXZm
LivePhish 04/03/98,Weekapaug Groove,Phish,60ppXb2fYgLqOCgGot1kpL,7CjuboegqQx6KPmaF1eXZm,60ppXb2fYgLqOCgGot1kpL7CjuboegqQx6KPmaF1eXZm
LivePhish 05/08/93,Weekapaug Groove,Phish,6XzG71XKyywBgBXT0KfvKO,3IKauJ0BPNhi71WbkXCtYz,6XzG71XKyywBgBXT0KfvKO3IKauJ0BPNhi71WbkXCtYz
LivePhish 05/08/93,Weekapaug Groove,Phish,0c33KBv3mlnuerzKK4A2t5,3IKauJ0BPNhi71WbkXCtYz,0c33KBv3mlnuerzKK4A2t53IKauJ0BPNhi71WbkXCtYz
LivePhish 05/08/93,Weekapaug Groove,Phish,3YsBY9aUAlqNKuze7RSQtG,3IKauJ0BPNhi71WbkXCtYz,3YsBY9aUAlqNKuze7RSQtG3IKauJ0BPNhi71WbkXCtYz
LivePhish 05/08/93,Weekapaug Groove,Phish,68e4lqvY8t8rO4tFFQLkVB,3IKauJ0BPNhi71WbkXCtYz,68e4lqvY8t8rO4tFFQLkVB3IKauJ0BPNhi71WbkXCtYz
LivePhish 05/08/93,Weekapaug Groove,Phish,2bK4PNFcSQSBt3jVhroE8e,3IKauJ0BPNhi71WbkXCtYz,2bK4PNFcSQSBt3jVhroE8e3IKauJ0BPNhi71WbkXCtYz
LivePhish 05/08/93,Weekapaug Groove,Phish,6WzT3hL6w1cfiXsZViibSq,3IKauJ0BPNhi71WbkXCtYz,6WzT3hL6w1cfiXsZViibSq3IKauJ0BPNhi71WbkXCtYz
LivePhish 05/08/93,Weekapaug Groove,Phish,73bYKfLynimEWR6v9iSyOw,3IKauJ0BPNhi71WbkXCtYz,73bYKfLynimEWR6v9iSyOw3IKauJ0BPNhi71WbkXCtYz
LivePhish 05/08/93,Weekapaug Groove,Phish,2hug0YRaKgQ9ayfmTvixcc,3IKauJ0BPNhi71WbkXCtYz,2hug0YRaKgQ9ayfmTvixcc3IKauJ0BPNhi71WbkXCtYz
LivePhish 05/08/93,Weekapaug Groove,Phish,60ppXb2fYgLqOCgGot1kpL,3IKauJ0BPNhi71WbkXCtYz,60ppXb2fYgLqOCgGot1kpL3IKauJ0BPNhi71WbkXCtYz
LivePhish 12/01/95,Weekapaug Groove,Phish,6XzG71XKyywBgBXT0KfvKO,6TQ0ptfe50pEKjyfAfJFH2,6XzG71XKyywBgBXT0KfvKO6TQ0ptfe50pEKjyfAfJFH2
LivePhish 12/01/95,Weekapaug Groove,Phish,0c33KBv3mlnuerzKK4A2t5,6TQ0ptfe50pEKjyfAfJFH2,0c33KBv3mlnuerzKK4A2t56TQ0ptfe50pEKjyfAfJFH2
LivePhish 12/01/95,Weekapaug Groove,Phish,3YsBY9aUAlqNKuze7RSQtG,6TQ0ptfe50pEKjyfAfJFH2,3YsBY9aUAlqNKuze7RSQtG6TQ0ptfe50pEKjyfAfJFH2
LivePhish 12/01/95,Weekapaug Groove,Phish,68e4lqvY8t8rO4tFFQLkVB,6TQ0ptfe50pEKjyfAfJFH2,68e4lqvY8t8rO4tFFQLkVB6TQ0ptfe50pEKjyfAfJFH2
LivePhish 12/01/95,Weekapaug Groove,Phish,2bK4PNFcSQSBt3jVhroE8e,6TQ0ptfe50pEKjyfAfJFH2,2bK4PNFcSQSBt3jVhroE8e6TQ0ptfe50pEKjyfAfJFH2
LivePhish 12/01/95,Weekapaug Groove,Phish,6WzT3hL6w1cfiXsZViibSq,6TQ0ptfe50pEKjyfAfJFH2,6WzT3hL6w1cfiXsZViibSq6TQ0ptfe50pEKjyfAfJFH2
LivePhish 12/01/95,Weekapaug Groove,Phish,73bYKfLynimEWR6v9iSyOw,6TQ0ptfe50pEKjyfAfJFH2,73bYKfLynimEWR6v9iSyOw6TQ0ptfe50pEKjyfAfJFH2
LivePhish 12/01/95,Weekapaug Groove,Phish,2hug0YRaKgQ9ayfmTvixcc,6TQ0ptfe50pEKjyfAfJFH2,2hug0YRaKgQ9ayfmTvixcc6TQ0ptfe50pEKjyfAfJFH2
LivePhish 12/01/95,Weekapaug Groove,Phish,60ppXb2fYgLqOCgGot1kpL,6TQ0ptfe50pEKjyfAfJFH2,60ppXb2fYgLqOCgGot1kpL6TQ0ptfe50pEKjyfAfJFH2
"LivePhish 12/31/91 Worcester Memorial Auditorium, Worcester MA",Weekapaug Groove,Phish,6XzG71XKyywBgBXT0KfvKO,2QeavVkugj2DkcdmYjkaof,6XzG71XKyywBgBXT0KfvKO2QeavVkugj2DkcdmYjkaof
"LivePhish 12/31/91 Worcester Memorial Auditorium, Worcester MA",Weekapaug Groove,Phish,0c33KBv3mlnuerzKK4A2t5,2QeavVkugj2DkcdmYjkaof,0c33KBv3mlnuerzKK4A2t52QeavVkugj2DkcdmYjkaof
"LivePhish 12/31/91 Worcester Memorial Auditorium, Worcester MA",Weekapaug Groove,Phish,3YsBY9aUAlqNKuze7RSQtG,2QeavVkugj2DkcdmYjkaof,3YsBY9aUAlqNKuze7RSQtG2QeavVkugj2DkcdmYjkaof
"LivePhish 12/31/91 Worcester Memorial Auditorium, Worcester MA",Weekapaug Groove,Phish,68e4lqvY8t8rO4tFFQLkVB,2QeavVkugj2DkcdmYjkaof,68e4lqvY8t8rO4tFFQLkVB2QeavVkugj2DkcdmYjkaof
"LivePhish 12/31/91 Worcester Memorial Auditorium, Worcester MA",Weekapaug Groove,Phish,2bK4PNFcSQSBt3jVhroE8e,2QeavVkugj2DkcdmYjkaof,2bK4PNFcSQSBt3jVhroE8e2QeavVkugj2DkcdmYjkaof
"LivePhish 12/31/91 Worcester Memorial Auditorium, Worcester MA",Weekapaug Groove,Phish,6WzT3hL6w1cfiXsZViibSq,2QeavVkugj2DkcdmYjkaof,6WzT3hL6w1cfiXsZViibSq2QeavVkugj2DkcdmYjkaof
"LivePhish 12/31/91 Worcester Memorial Auditorium, Worcester MA",Weekapaug Groove,Phish,73bYKfLynimEWR6v9iSyOw,2QeavVkugj2DkcdmYjkaof,73bYKfLynimEWR6v9iSyOw2QeavVkugj2DkcdmYjkaof
"LivePhish 12/31/91 Worcester Memorial Auditorium, Worcester MA",Weekapaug Groove,Phish,2hug0YRaKgQ9ayfmTvixcc,2QeavVkugj2DkcdmYjkaof,2hug0YRaKgQ9ayfmTvixcc2QeavVkugj2DkcdmYjkaof
"LivePhish 12/31/91 Worcester Memorial Auditorium, Worcester MA",Weekapaug Groove,Phish,60ppXb2fYgLqOCgGot1kpL,2QeavVkugj2DkcdmYjkaof,60ppXb2fYgLqOCgGot1kpL2QeavVkugj2DkcdmYjkaof
"LivePhish 7/15/03 (USANA Amphitheatre, West Valley City, UT)",Weekapaug Groove,Phish,6XzG71XKyywBgBXT0KfvKO,64YC5ajwijjUENpENrLPQf,6XzG71XKyywBgBXT0KfvKO64YC5ajwijjUENpENrLPQf
"LivePhish 7/15/03 (USANA Amphitheatre, West Valley City, UT)",Weekapaug Groove,Phish,0c33KBv3mlnuerzKK4A2t5,64YC5ajwijjUENpENrLPQf,0c33KBv3mlnuerzKK4A2t564YC5ajwijjUENpENrLPQf
"LivePhish 7/15/03 (USANA Amphitheatre, West Valley City, UT)",Weekapaug Groove,Phish,3YsBY9aUAlqNKuze7RSQtG,64YC5ajwijjUENpENrLPQf,3YsBY9aUAlqNKuze7RSQtG64YC5ajwijjUENpENrLPQf
"LivePhish 7/15/03 (USANA Amphitheatre, West Valley City, UT)",Weekapaug Groove,Phish,68e4lqvY8t8rO4tFFQLkVB,64YC5ajwijjUENpENrLPQf,68e4lqvY8t8rO4tFFQLkVB64YC5ajwijjUENpENrLPQf
"LivePhish 7/15/03 (USANA Amphitheatre, West Valley City, UT)",Weekapaug Groove,Phish,2bK4PNFcSQSBt3jVhroE8e,64YC5ajwijjUENpENrLPQf,2bK4PNFcSQSBt3jVhroE8e64YC5ajwijjUENpENrLPQf
